Timestamp,Source IP,Destination IP,Source Port,Destination Port,Packet Size (bytes),Packet Rate (pps),Connection Duration (seconds),Protocol,Request Type,Anomaly Score,Attack Type
2023-10-02 05:58:02.274113705,76.203.84.15,245.222.87.225,50125,445,512,126,8,ICMP,SYN,0.23,Normal
2023-10-02 04:59:25.618280914,199.192.19.225,202.96.161.70,35281,8080,64,359,4,IGMP,POST,0.22,DDoS
2023-10-01 17:44:19.272963648,77.110.207.99,31.174.15.121,19212,22,1024,470,28,SCTP,ACK,0.86,Botnet
2023-10-01 21:51:00.333016650,190.173.239.12,101.77.173.181,7303,143,768,142,9,UDP,DELETE,0.77,Normal
2023-10-02 04:40:55.322766138,138.248.70.253,46.19.201.25,3374,23,256,427,9,ICMP,GET,0.11,Normal
2023-10-01 23:37:08.331416570,190.156.13.50,214.195.0.66,35759,25,512,222,5,ICMP,POST,0.76,DDoS
2023-10-01 23:58:22.795139756,173.13.244.219,21.8.238.83,25662,110,1024,266,28,IGMP,GET,0.8,Normal
2023-10-02 07:16:52.910645532,57.116.16.237,40.113.65.131,11814,8080,128,116,20,SCTP,GET,0.15,Normal
2023-10-02 11:44:57.074853742,83.21.39.141,117.179.90.240,33592,80,512,396,6,ICMP,ACK,0.74,DDoS
2023-10-02 03:59:31.198559927,107.210.243.217,12.203.112.226,12656,445,512,302,1,SCTP,DELETE,0.17,Normal
2023-10-02 11:58:29.275463773,155.118.108.252,28.221.85.159,59736,21,1024,449,24,TCP,GET,0.24,Normal
2023-10-02 08:58:46.016300815,87.128.10.95,249.150.96.196,33401,254,2048,486,5,UDP,ACK,0.25,Botnet
2023-10-02 05:02:05.466273313,253.83.193.82,102.23.145.208,60552,254,128,133,8,ICMP,ACK,0.34,Normal
2023-10-01 23:40:31.381569078,116.55.165.57,225.98.222.228,31574,80,512,390,4,IGMP,DELETE,0.15,Normal
2023-10-01 19:20:26.761338066,92.118.241.39,63.94.234.120,30769,3389,1024,164,6,TCP,PUT,0.09,Normal
2023-10-02 04:17:52.853642682,131.169.178.128,234.13.19.21,62361,21,64,213,10,UDP,POST,0.71,Normal
2023-10-01 16:01:34.324716235,144.52.251.99,176.70.20.175,44385,995,128,71,7,TCP,DELETE,0.95,Normal
2023-10-02 09:57:31.312565628,104.59.47.213,44.243.22.123,30734,80,2048,264,10,TCP,DELETE,0.12,Normal
2023-10-01 22:23:15.789789489,145.164.198.247,17.173.4.197,33301,25,4096,450,26,UDP,SYN,0.18,Normal
2023-10-01 20:00:20.161008050,133.235.54.217,214.175.86.211,30969,143,64,191,21,SCTP,DELETE,0.7,Normal
2023-10-02 08:24:16.632831641,252.175.204.83,86.43.61.130,6461,23,768,181,11,SCTP,PATCH,0.07,Normal
2023-10-02 03:22:34.927746387,61.74.203.4,159.145.126.13,63476,21,2048,269,24,IGMP,PUT,0.52,Normal
2023-10-02 06:35:50.387519375,157.19.36.120,128.94.164.190,16737,8081,2048,474,19,UDP,POST,0.7,Normal
2023-10-02 11:13:07.539376968,89.148.70.241,158.131.85.153,54271,254,4096,354,25,SCTP,PUT,0.9,Normal
2023-10-01 15:01:44.225211260,36.152.166.97,181.68.169.226,27024,443,256,275,20,TCP,ACK,0.69,Normal
2023-10-01 23:19:29.878493924,237.4.131.181,154.169.12.156,8504,995,1024,60,23,UDP,GET,0.51,DDoS
2023-10-01 23:19:47.159357967,106.57.141.61,55.113.179.81,36401,139,256,268,14,TCP,ACK,0.85,Normal
2023-10-02 04:01:19.203960198,80.48.208.144,221.212.151.164,1951,443,2048,484,12,ICMP,GET,0.22,DDoS
2023-10-02 01:07:56.123806190,78.44.132.220,69.17.193.1,64671,110,768,323,26,UDP,PUT,0.83,Normal
2023-10-02 03:35:19.605980299,230.84.241.2,93.218.30.56,63171,8080,128,436,13,IGMP,PUT,0.43,Normal
2023-10-01 21:34:39.643982199,219.82.213.192,94.104.16.56,51542,5432,512,239,5,IGMP,ACK,0.82,DDoS
2023-10-02 05:48:32.005600280,73.13.248.212,84.223.213.236,35964,3389,1024,158,19,SCTP,ACK,0.47,Normal
2023-10-02 06:25:32.596629831,248.86.69.156,158.121.25.217,35946,139,512,122,25,ICMP,PATCH,0.04,Normal
2023-10-01 22:35:51.827591379,17.63.248.130,152.121.190.118,16828,110,2048,220,25,TCP,GET,0.01,Normal
2023-10-01 20:19:50.939546977,52.95.162.190,206.80.50.191,39534,21,1024,337,27,ICMP,SYN,0.63,Normal
2023-10-02 07:53:10.299514975,101.87.94.25,4.131.107.212,14728,110,512,372,5,SCTP,DELETE,0.48,Normal
2023-10-02 07:48:07.884394219,60.117.118.177,205.104.217.240,26602,21,4096,125,8,UDP,DELETE,0.2,Normal
2023-10-02 11:03:54.551727586,87.43.1.151,46.220.199.244,61135,80,4096,147,13,ICMP,SYN,0.29,Normal
2023-10-02 04:08:39.865993299,187.106.5.244,173.72.148.107,56523,21,768,81,28,TCP,PATCH,0.92,Normal
2023-10-01 12:26:08.238411920,180.88.15.86,107.26.209.15,17962,110,256,231,5,SCTP,GET,0.32,Normal
2023-10-02 07:46:06.918345917,178.44.156.30,75.61.20.4,29373,110,64,391,13,UDP,PATCH,0.8,Normal
2023-10-02 07:01:11.103555177,134.182.124.4,139.27.223.127,56336,139,256,90,28,IGMP,DELETE,0.28,Normal
2023-10-02 06:41:23.044152207,78.23.145.244,3.31.246.107,14868,3389,64,83,29,ICMP,DELETE,0.82,Normal
2023-10-01 13:48:34.885744287,214.27.135.121,82.215.12.109,10710,8080,1024,132,12,ICMP,DELETE,0.25,Botnet
2023-10-01 20:45:54.857742887,59.147.42.32,116.210.52.25,53874,80,128,170,18,TCP,POST,0.15,Botnet
2023-10-02 03:46:59.480974048,147.214.184.85,182.27.211.31,61077,3389,128,232,26,TCP,ACK,0.22,DDoS
2023-10-01 15:30:40.952047602,26.232.189.127,158.51.100.8,22673,139,4096,218,13,ICMP,GET,0.5,Normal
2023-10-01 23:10:16.890844542,170.248.252.49,192.242.41.15,2424,8080,4096,479,1,IGMP,PATCH,0.61,DDoS
2023-10-01 12:44:55.814790739,216.66.213.222,94.244.17.139,38383,5432,2048,64,9,SCTP,PUT,0.83,Botnet
2023-10-01 20:15:53.327666383,152.250.230.181,34.115.40.186,17223,139,256,412,22,ICMP,GET,0.36,Normal
2023-10-02 09:14:14.862743137,218.185.178.15,11.240.29.127,52127,21,256,167,29,IGMP,POST,0.32,Normal
2023-10-01 20:16:45.170258512,159.25.241.182,61.176.74.107,8416,25,768,226,12,ICMP,ACK,0.75,Botnet
2023-10-02 03:19:29.158457922,219.124.0.72,222.237.223.191,61353,53,4096,432,25,SCTP,DELETE,0.04,Normal
2023-10-01 16:50:06.150307515,67.46.250.169,48.90.79.114,44333,25,2048,491,24,IGMP,PUT,0.51,Normal
2023-10-02 08:35:52.187609380,104.180.227.135,203.248.26.73,26416,443,768,71,20,IGMP,GET,0.39,Normal
2023-10-01 22:00:26.281314065,246.197.220.107,156.65.7.160,9691,22,2048,351,21,TCP,GET,0.73,Botnet
2023-10-02 01:39:24.058202910,139.20.76.151,113.18.5.149,50353,3389,128,140,8,ICMP,SYN,0.38,Normal
2023-10-02 08:13:06.999349967,114.131.187.2,135.109.184.238,35294,25,64,370,23,TCP,SYN,0.8,Normal
2023-10-02 00:49:30.148507425,85.182.89.165,246.79.129.115,48199,995,4096,128,11,IGMP,SYN,0.13,Normal
2023-10-01 20:26:54.320716035,49.180.53.102,117.89.252.109,61644,25,768,337,13,IGMP,DELETE,0.91,Botnet
2023-10-01 15:33:16.479823991,240.79.174.226,41.211.178.192,2722,80,128,113,18,TCP,GET,0.76,DDoS
2023-10-02 04:03:07.209360468,38.175.141.61,80.210.206.162,11325,443,256,398,26,ICMP,DELETE,0.55,Normal
2023-10-02 05:02:57.308865443,250.44.108.126,16.110.10.19,63303,22,2048,415,13,UDP,GET,0.61,Normal
2023-10-02 03:39:51.779588979,160.28.138.171,158.7.173.214,56332,25,1024,322,29,IGMP,SYN,0.95,Botnet
2023-10-02 00:47:33.502675133,246.196.177.205,44.203.6.98,36180,8081,64,466,1,SCTP,SYN,0.17,Normal
2023-10-01 21:31:20.914045702,204.194.13.200,29.237.200.107,55058,21,2048,409,23,SCTP,PATCH,0.91,DDoS
2023-10-01 23:41:36.184809240,251.89.115.32,133.12.234.229,30779,53,64,138,21,SCTP,PUT,0.03,Normal
2023-10-01 17:11:24.934246712,205.249.144.75,69.222.246.136,8885,53,4096,52,23,ICMP,ACK,0.04,Normal
2023-10-01 18:45:22.816140807,50.226.33.226,251.165.164.174,51863,445,2048,256,14,ICMP,SYN,0.6,Botnet
2023-10-02 11:17:18.111905595,191.31.245.129,121.23.186.182,24884,23,64,140,17,IGMP,POST,0.03,Normal
2023-10-01 12:36:26.029301465,61.187.104.195,159.15.196.167,60524,53,768,188,28,IGMP,ACK,0.93,DDoS
2023-10-02 09:34:24.523226161,245.249.69.141,176.245.37.122,20512,8080,512,214,22,ICMP,PATCH,0.41,Normal
2023-10-01 19:52:50.858542927,21.253.147.207,134.25.35.131,36318,110,4096,103,19,UDP,ACK,0.35,Normal
2023-10-02 05:33:03.159157957,94.6.179.235,138.251.248.188,16577,8080,1024,219,12,IGMP,SYN,1.0,Botnet
2023-10-01 20:10:24.991249562,181.224.207.13,65.116.208.139,60691,22,256,315,24,IGMP,DELETE,0.14,Normal
2023-10-02 06:45:37.936896844,225.55.110.11,24.10.107.170,12052,139,768,210,11,TCP,PATCH,0.91,Normal
2023-10-01 19:42:15.786789339,94.71.27.7,244.143.158.112,11754,21,1024,393,20,UDP,SYN,0.16,Botnet
2023-10-01 22:14:50.324516225,65.235.61.223,126.168.149.29,57071,254,4096,141,28,ICMP,POST,0.51,Normal
2023-10-02 05:13:45.341267063,50.162.163.168,235.95.161.97,15884,8081,128,311,11,ICMP,ACK,0.8,Normal
2023-10-02 01:22:33.127656382,59.60.94.49,105.143.213.142,34028,25,512,118,10,UDP,DELETE,0.79,Normal
2023-10-02 08:14:03.162158107,104.174.198.233,131.180.242.235,19543,25,256,137,20,ICMP,PUT,0.01,Normal
2023-10-01 17:22:08.646432321,141.73.87.36,83.122.92.132,41274,8081,768,196,10,SCTP,PUT,0.68,DDoS
2023-10-01 23:23:23.170158507,127.137.131.14,166.184.171.101,55807,143,4096,425,15,ICMP,DELETE,0.73,Botnet
2023-10-01 22:23:11.469573478,244.136.48.121,158.243.29.251,28654,8081,512,178,3,ICMP,PATCH,0.88,Botnet
2023-10-02 02:42:50.168508425,71.41.77.106,54.121.174.164,44661,8080,256,105,25,ICMP,GET,0.17,Normal
2023-10-01 13:35:50.207510375,136.19.98.238,9.151.223.60,27644,995,2048,462,7,UDP,ACK,0.39,DDoS
2023-10-02 01:25:38.896944847,29.227.128.142,27.246.125.7,14254,53,768,213,4,UDP,DELETE,0.08,Normal
2023-10-01 13:50:22.891144557,240.120.123.150,204.11.86.19,30156,139,512,79,25,UDP,GET,0.96,Normal
2023-10-02 03:05:35.356767838,189.121.242.180,248.212.40.82,33761,445,256,493,3,SCTP,SYN,0.65,DDoS
2023-10-01 16:41:36.364818240,60.79.238.119,54.187.235.66,60412,21,512,402,27,UDP,PATCH,0.73,Botnet
2023-10-01 19:51:07.173358667,39.136.203.63,167.28.83.177,18265,25,512,321,7,UDP,SYN,0.4,Botnet
2023-10-02 04:28:58.166908345,151.92.94.36,50.47.83.18,53914,23,768,168,9,UDP,SYN,0.24,Normal
2023-10-02 10:59:13.737686884,252.74.124.11,73.15.18.66,59271,25,768,129,28,UDP,PUT,0.98,Botnet
2023-10-02 06:33:58.061903095,103.217.112.241,210.88.190.211,4632,22,2048,328,16,UDP,SYN,0.6,Normal
2023-10-01 18:29:41.009050452,86.0.194.48,218.17.77.210,57656,443,4096,222,12,TCP,ACK,0.38,Normal
2023-10-01 13:11:47.255362768,71.55.182.170,164.30.198.224,4559,139,4096,66,23,TCP,POST,0.37,Normal
2023-10-02 02:48:48.746437321,120.191.69.119,33.78.124.83,27331,23,768,69,21,IGMP,SYN,0.2,Normal
2023-10-01 19:50:02.370118505,102.220.71.102,153.37.158.5,25748,139,2048,158,24,IGMP,SYN,0.04,Normal
2023-10-01 23:29:04.467223361,217.105.37.21,6.44.76.161,12219,8080,512,60,4,TCP,PUT,0.93,Normal
2023-10-01 17:47:29.362468123,11.95.20.25,225.37.104.165,53676,995,1024,177,17,IGMP,GET,0.95,Normal
2023-10-01 18:53:09.399469973,32.142.89.201,239.69.106.166,44983,8080,128,345,27,TCP,PUT,0.79,Normal
2023-10-02 05:12:57.818890944,71.62.130.175,76.125.107.229,23051,8080,256,221,24,TCP,GET,0.7,Normal
2023-10-01 18:00:14.040702035,227.179.53.152,183.81.56.240,30713,3389,256,78,6,SCTP,GET,0.17,Botnet
2023-10-02 06:19:08.097404870,97.55.106.200,79.176.141.103,45003,22,1024,331,7,IGMP,SYN,0.59,Botnet
2023-10-02 11:21:15.723786189,187.77.202.46,211.107.42.129,21754,5432,128,270,11,SCTP,GET,0.26,Normal
2023-10-02 10:48:04.104205210,15.174.31.191,105.60.9.99,41834,110,64,121,5,UDP,PUT,0.7,Normal
2023-10-02 02:03:44.291214560,247.202.44.36,86.64.76.253,8949,5432,256,170,17,SCTP,POST,0.03,Normal
2023-10-02 04:13:55.241762088,105.89.128.31,246.201.245.18,7860,3389,768,296,7,SCTP,SYN,0.2,DDoS
2023-10-01 16:22:57.428871443,135.169.62.212,127.124.177.247,47156,22,256,265,23,TCP,PATCH,0.7,Normal
2023-10-02 01:26:52.340617030,123.163.137.114,250.250.74.0,54580,23,2048,475,7,ICMP,ACK,0.96,Botnet
2023-10-02 00:42:52.688634431,100.234.90.212,74.32.137.24,6810,254,512,444,27,UDP,PATCH,0.1,Botnet
2023-10-02 09:30:00.990049502,143.45.114.28,178.207.94.168,56098,254,64,417,8,ICMP,PATCH,0.27,Normal
2023-10-02 10:01:37.564878243,218.215.67.249,243.184.79.145,54792,8080,1024,181,6,IGMP,PUT,0.5,Normal
2023-10-01 14:55:58.607930396,213.73.217.122,181.76.9.114,5475,5432,64,316,12,IGMP,DELETE,0.33,Normal
2023-10-02 06:06:40.700035001,174.254.254.193,133.82.234.181,49851,110,64,158,15,ICMP,GET,0.89,Normal
2023-10-02 05:22:54.008700435,211.100.10.41,8.179.194.224,54103,21,128,106,5,ICMP,ACK,0.83,Normal
2023-10-01 21:11:19.893994699,37.80.124.154,182.174.235.28,17681,23,128,495,22,TCP,GET,0.09,Botnet
2023-10-01 21:29:28.588429421,168.203.223.122,164.2.185.5,12992,23,64,238,19,UDP,POST,0.15,Botnet
2023-10-02 05:37:05.091254562,119.47.22.14,241.74.184.129,32749,8080,512,257,26,UDP,PUT,0.72,Normal
2023-10-02 08:01:01.203060153,130.40.78.63,200.234.194.249,37900,5432,2048,305,3,ICMP,DELETE,0.29,Botnet
2023-10-01 17:13:34.540727036,110.210.192.246,61.41.143.72,22314,23,4096,353,24,SCTP,SYN,0.05,DDoS
2023-10-02 00:55:50.327516375,167.54.170.146,25.220.73.53,52990,25,768,63,4,IGMP,PATCH,0.48,Botnet
2023-10-02 08:06:07.938396919,151.69.228.135,13.94.58.31,53699,25,128,213,18,ICMP,POST,0.67,DDoS
2023-10-02 11:33:08.559427971,31.70.180.209,10.97.44.34,29036,139,256,459,18,SCTP,DELETE,0.06,Normal
2023-10-01 19:36:21.529076453,198.190.167.139,102.7.248.73,17382,443,64,495,5,IGMP,GET,0.13,Normal
2023-10-02 05:25:25.216260813,231.30.17.127,232.250.208.104,50368,143,768,292,18,TCP,ACK,0.24,Normal
2023-10-02 02:03:31.330566528,238.87.159.137,106.27.96.135,23308,3389,768,186,12,ICMP,GET,0.78,Botnet
2023-10-02 01:30:32.671633581,208.77.40.230,158.177.236.103,42752,53,4096,265,19,ICMP,SYN,0.65,Normal
2023-10-01 22:14:46.004300215,51.141.2.93,151.128.234.19,44130,8081,64,280,25,TCP,ACK,0.06,Normal
2023-10-01 19:57:05.751287564,154.152.137.84,138.23.92.85,64811,21,128,351,5,SCTP,PUT,0.06,Normal
2023-10-02 06:55:55.727786389,72.116.110.91,134.74.88.136,30661,3389,512,69,9,SCTP,DELETE,0.09,Normal
2023-10-01 14:54:58.124906245,89.25.131.93,109.167.26.137,6953,22,512,155,3,ICMP,DELETE,0.15,Normal
2023-10-02 09:35:12.045602280,219.153.232.169,121.70.196.248,22792,21,512,390,16,ICMP,PUT,0.79,Normal
2023-10-01 14:40:16.800840042,167.132.181.74,8.218.79.21,15133,3306,2048,261,21,SCTP,POST,0.93,Botnet
2023-10-01 18:39:37.198859942,249.94.20.1,82.84.213.244,1815,139,512,255,29,SCTP,DELETE,0.56,Normal
2023-10-02 02:47:30.982549127,48.242.201.190,107.19.139.174,55022,8080,256,485,2,ICMP,ACK,0.52,Normal
2023-10-01 17:42:01.026051302,228.219.221.104,189.32.148.14,21611,80,1024,104,26,UDP,PATCH,0.97,Normal
2023-10-01 17:56:38.029901495,42.147.239.36,75.184.171.84,24607,3389,256,468,28,IGMP,PATCH,0.53,Botnet
2023-10-02 10:27:41.483074153,141.125.32.170,89.44.252.239,51442,995,256,392,14,TCP,DELETE,0.38,Normal
2023-10-01 18:18:44.336216810,82.238.221.216,111.23.1.187,28185,3306,256,488,28,TCP,POST,0.27,Normal
2023-10-02 09:34:02.922146107,107.243.218.74,37.115.81.229,23358,21,768,161,23,SCTP,DELETE,0.25,DDoS
2023-10-01 12:30:14.490724536,3.81.87.247,1.102.149.192,37139,139,1024,158,28,ICMP,GET,0.98,Normal
2023-10-01 22:36:43.670183509,122.2.41.136,117.16.63.145,26170,254,256,220,27,IGMP,SYN,0.88,Normal
2023-10-02 03:08:54.086704335,224.202.178.37,40.220.106.39,62834,25,512,340,17,IGMP,DELETE,0.03,Botnet
2023-10-02 05:28:18.024901245,138.191.14.24,60.50.94.82,24080,80,128,180,7,SCTP,PATCH,0.54,Botnet
2023-10-01 20:20:38.461923096,37.185.246.160,74.23.33.8,61403,80,2048,431,15,ICMP,PATCH,0.92,Normal
2023-10-02 06:19:29.698484924,114.98.118.31,176.92.254.53,56341,445,768,369,8,TCP,SYN,0.71,Botnet
2023-10-01 14:30:03.330166508,21.95.30.19,242.44.24.33,64363,23,1024,135,5,TCP,POST,0.02,Normal
2023-10-01 12:33:15.939796989,229.233.158.71,81.115.159.100,17654,110,64,314,25,TCP,PATCH,0.78,Botnet
2023-10-01 22:02:14.286714335,213.64.15.202,251.80.80.156,56921,22,512,249,24,ICMP,SYN,0.29,Normal
2023-10-02 07:10:58.652932646,112.175.215.201,183.217.70.137,6111,254,768,347,21,IGMP,SYN,0.54,Normal
2023-10-02 11:25:21.976098804,224.19.6.92,155.103.89.228,20654,25,128,120,14,TCP,DELETE,0.73,Normal
2023-10-02 06:58:31.255562778,138.10.107.233,34.206.6.88,29852,445,512,176,24,TCP,DELETE,0.93,Normal
2023-10-01 12:46:09.258462923,224.68.58.230,154.76.41.23,23517,443,2048,234,15,IGMP,ACK,0.76,Normal
2023-10-02 08:38:23.395169758,50.111.89.157,49.172.9.92,26375,139,64,306,13,IGMP,SYN,0.08,Normal
2023-10-02 02:17:38.092904645,57.202.233.232,78.132.89.122,18997,53,512,473,25,IGMP,GET,0.93,Normal
2023-10-02 09:41:32.224611230,6.5.254.23,87.31.77.188,46831,8081,512,212,13,SCTP,ACK,0.74,Normal
2023-10-02 11:07:13.281664083,253.73.214.60,178.223.82.166,27149,3389,64,153,9,UDP,SYN,0.19,Normal
2023-10-01 15:03:53.831691584,187.200.184.100,225.139.48.247,14324,25,4096,482,2,UDP,ACK,0.43,Normal
2023-10-01 19:26:55.580779038,92.187.79.211,141.88.64.133,30780,5432,4096,412,12,IGMP,POST,0.28,Normal
2023-10-02 05:31:19.473973698,235.177.229.157,83.63.120.135,15153,21,512,167,28,SCTP,PUT,0.49,Normal
2023-10-02 04:33:13.059652982,157.127.117.227,122.211.78.1,60736,143,512,154,7,IGMP,PUT,0.87,Normal
2023-10-02 00:40:17.160858042,139.114.124.232,152.64.85.1,60998,139,1024,265,10,UDP,POST,0.3,Normal
2023-10-01 12:38:48.596429821,229.85.162.0,172.172.181.127,10596,8081,768,229,27,TCP,PUT,0.54,Normal
2023-10-02 02:40:31.921596079,226.121.100.161,102.168.252.142,4286,21,512,53,12,IGMP,ACK,0.99,Normal
2023-10-02 01:42:51.428571428,222.24.58.231,183.109.86.92,58185,23,768,289,9,SCTP,SYN,0.2,Normal
2023-10-01 15:42:29.467473373,149.11.237.140,44.62.143.62,63218,23,768,363,17,UDP,ACK,0.95,Botnet
2023-10-02 05:58:15.234761738,199.169.227.233,147.207.237.201,20892,139,128,365,21,TCP,GET,0.5,Normal
2023-10-02 01:15:38.386919345,143.215.58.92,21.247.248.32,28686,3389,64,64,24,UDP,ACK,0.27,Normal
2023-10-02 02:24:06.912345617,13.182.247.172,233.31.219.219,17677,8081,128,188,9,SCTP,PUT,0.4,DDoS
2023-10-02 01:13:11.499574978,237.226.238.201,236.7.127.170,3148,443,768,203,4,TCP,PATCH,0.56,Normal
2023-10-01 16:34:07.062353117,198.111.254.193,225.46.253.187,57355,110,128,214,24,IGMP,GET,0.02,Botnet
2023-10-01 23:32:14.556727836,12.198.79.130,238.38.91.157,54245,25,1024,107,7,IGMP,PATCH,0.24,Normal
2023-10-01 15:06:33.679683984,99.173.26.43,128.81.150.191,22270,21,64,474,22,UDP,ACK,0.86,Normal
2023-10-02 09:44:07.752387619,247.101.90.122,249.10.164.236,39173,3389,256,369,24,SCTP,SYN,0.83,Normal
2023-10-02 04:58:12.174608730,246.220.189.198,129.114.85.243,39625,3389,128,81,1,SCTP,PATCH,0.84,Normal
2023-10-01 18:33:25.660283014,246.195.14.186,126.9.164.76,5458,8081,512,99,28,IGMP,DELETE,0.04,Normal
2023-10-02 00:57:03.771188559,44.128.240.61,179.213.147.113,42412,3389,128,197,4,IGMP,ACK,0.33,Normal
2023-10-01 12:21:49.025451272,160.46.90.112,58.203.164.147,45261,445,2048,173,27,TCP,SYN,0.03,Normal
2023-10-02 08:48:06.624331216,144.162.84.168,224.14.50.136,23964,21,128,118,25,SCTP,SYN,0.94,Normal
2023-10-01 23:52:50.138506925,160.123.51.19,253.76.8.182,58533,3306,2048,285,6,IGMP,POST,0.07,Normal
2023-10-02 09:35:25.006250312,45.111.134.221,232.84.28.61,53869,8081,1024,290,25,IGMP,GET,0.34,Normal
2023-10-02 06:25:45.557277863,104.57.162.179,129.176.87.108,24244,23,2048,351,1,SCTP,PUT,0.79,Botnet
2023-10-01 21:19:19.437971898,149.224.145.98,54.70.144.65,62314,22,4096,269,7,ICMP,PATCH,0.77,Botnet
2023-10-02 07:18:14.994749737,120.135.224.128,221.164.67.243,41988,3306,128,144,25,SCTP,PATCH,0.93,DDoS
2023-10-01 21:05:55.877793889,117.96.179.28,39.218.112.5,26612,8081,256,257,27,TCP,POST,0.07,Normal
2023-10-01 15:42:59.708985449,88.53.45.1,152.44.63.90,23159,22,128,287,20,SCTP,GET,0.9,Normal
2023-10-01 19:11:56.975848792,87.43.105.132,113.113.98.157,43841,3306,256,334,17,SCTP,ACK,0.37,Normal
2023-10-02 00:30:25.291264563,209.87.201.23,250.153.25.68,2957,25,1024,269,2,SCTP,SYN,0.75,Botnet
2023-10-01 13:05:22.756137806,126.73.200.210,85.237.81.189,35846,80,128,113,17,UDP,ACK,0.02,Normal
2023-10-01 23:25:02.535126756,51.220.136.147,111.244.165.239,7139,8081,256,492,20,TCP,POST,0.43,Normal
2023-10-02 01:37:49.013450672,208.201.105.142,102.237.230.168,22803,995,64,72,2,SCTP,POST,0.19,DDoS
2023-10-02 00:09:06.507325366,154.221.59.16,55.219.204.183,15976,143,4096,346,9,SCTP,DELETE,0.27,Normal
2023-10-02 02:28:30.445522276,34.214.180.49,87.62.218.91,3112,110,256,52,17,TCP,ACK,0.57,Normal
2023-10-01 18:26:30.919545977,97.141.89.151,251.201.57.235,59268,443,4096,276,19,TCP,SYN,0.79,Normal
2023-10-02 10:42:14.166708335,181.16.152.187,78.188.241.80,19958,22,128,105,23,ICMP,POST,0.66,Normal
2023-10-02 04:55:28.006400320,51.57.16.6,182.146.54.73,6404,25,512,470,24,SCTP,POST,0.7,DDoS
2023-10-02 03:26:49.820491024,35.244.99.24,214.209.136.184,32969,443,4096,355,5,UDP,PATCH,0.22,Botnet
2023-10-01 13:50:31.531576578,167.27.230.79,222.36.80.138,57423,53,768,87,12,ICMP,SYN,0.42,Normal
2023-10-02 05:01:39.544977248,240.117.110.55,72.120.245.79,30233,3306,256,342,4,UDP,SYN,0.52,Normal
2023-10-01 15:51:20.854042702,97.193.72.65,153.17.97.143,32657,23,2048,498,11,SCTP,SYN,0.23,Normal
2023-10-02 11:31:07.593379668,121.145.150.249,14.194.207.236,59731,443,4096,389,5,UDP,GET,0.85,DDoS
2023-10-02 01:31:37.474873743,196.202.168.103,175.129.34.246,46882,443,4096,475,2,TCP,POST,0.98,DDoS
2023-10-02 10:02:46.688334416,113.72.147.50,72.115.217.94,59449,21,256,207,20,IGMP,DELETE,0.16,Normal
2023-10-02 01:45:52.877643882,139.42.0.172,19.25.186.8,10153,139,1024,72,10,ICMP,SYN,0.16,Botnet
2023-10-01 14:48:24.985249262,107.191.5.139,40.178.9.232,2027,25,768,270,28,SCTP,SYN,0.19,Normal
2023-10-01 12:00:51.842592129,195.92.202.46,97.109.225.112,2292,139,64,393,21,SCTP,ACK,0.8,Normal
2023-10-02 09:58:27.475373768,64.27.141.196,170.138.241.253,28612,110,128,77,4,ICMP,DELETE,0.69,Normal
2023-10-01 18:20:28.021401070,246.153.174.47,175.91.226.213,13343,995,2048,154,3,IGMP,DELETE,0.49,Normal
2023-10-02 09:18:25.435271763,206.44.151.3,117.165.125.42,5303,443,768,152,11,ICMP,SYN,0.94,Normal
2023-10-01 23:15:27.946397319,55.129.200.37,171.201.199.202,5777,22,1024,363,27,IGMP,SYN,0.03,Normal
2023-10-01 22:47:53.303665183,136.202.136.227,110.121.56.147,39383,254,256,236,6,IGMP,ACK,0.98,DDoS
2023-10-02 01:04:41.714085704,199.127.94.85,229.116.58.140,62513,443,1024,178,26,ICMP,GET,0.11,Normal
2023-10-01 22:22:49.868493424,203.244.218.150,225.174.142.182,51920,139,768,406,9,UDP,SYN,0.26,Normal
2023-10-01 17:11:46.535326766,130.17.3.158,235.64.136.118,10027,22,4096,484,22,SCTP,DELETE,0.21,Normal
2023-10-02 08:18:18.054902745,95.168.84.214,176.173.194.229,37235,139,4096,203,10,SCTP,GET,0.91,Normal
2023-10-01 15:47:49.163458172,204.143.175.62,164.26.156.108,57897,254,768,481,14,UDP,POST,0.15,Normal
2023-10-02 02:41:23.764188209,92.137.248.130,223.175.86.235,43640,80,64,135,13,UDP,DELETE,0.74,Normal
2023-10-02 05:33:07.479373968,145.159.248.32,218.221.225.239,19024,80,64,99,24,SCTP,DELETE,0.22,Botnet
2023-10-02 01:40:46.142307115,174.125.115.240,126.110.119.13,25488,22,512,239,18,TCP,POST,0.74,Normal
2023-10-02 10:12:25.597279863,56.169.133.192,200.246.19.231,35106,445,1024,100,18,IGMP,SYN,0.65,DDoS
2023-10-02 03:10:07.530376518,111.89.215.20,216.171.152.106,19848,23,1024,151,23,TCP,POST,0.93,Botnet
2023-10-01 17:18:15.354767738,211.116.178.89,201.88.126.35,13373,995,1024,112,22,UDP,PATCH,0.38,Normal
2023-10-01 19:20:00.840042002,10.135.89.235,6.192.184.56,34394,5432,512,184,2,SCTP,ACK,0.26,Normal
2023-10-01 18:51:12.753637681,109.33.165.147,241.244.68.27,26803,3306,1024,452,17,TCP,GET,0.22,Normal
2023-10-01 21:12:41.978098904,99.173.77.207,153.25.45.124,5403,22,256,398,19,TCP,POST,0.72,Normal
